gene_names,ext_names,degree,closeness,betweenness,eigenvector,degRank,closeRank,eigRank,betRank,avgRank
ENSRNOG00000000024,Hebp1,99.4004,1.7677,0.0000,0.0383,333.0000,339.0000,325.0000,300.0000,332.3333
ENSRNOG00000000033,Tmcc2,156.8896,2.3605,0.0046,0.0605,80.0000,100.0000,79.0000,115.0000,86.3333
ENSRNOG00000000042,Xpr1,108.2074,1.7247,0.0001,0.0401,317.0000,345.0000,319.0000,289.0000,327.0000
ENSRNOG00000000048,Gak,128.5459,2.1283,0.0017,0.0498,211.0000,192.0000,198.0000,201.0000,200.3333
ENSRNOG00000000053,Crp,126.1156,1.9659,0.0007,0.0485,226.0000,268.0000,220.0000,253.0000,238.0000
ENSRNOG00000000054,Abhd8,113.3364,1.9655,0.0002,0.0436,299.0000,269.0000,285.0000,282.0000,284.3333
ENSRNOG00000000062,Pcgf3,147.0144,2.4264,0.0014,0.0568,116.0000,83.0000,113.0000,211.0000,104.0000
ENSRNOG00000000066,Fbxo28,141.6047,2.3330,0.0127,0.0540,145.0000,110.0000,145.0000,41.0000,133.3333
ENSRNOG00000000112,Champ1,130.1950,1.9390,0.0011,0.0487,199.0000,285.0000,215.0000,224.0000,233.0000
ENSRNOG00000000145,Pik3r3,154.3756,2.4999,0.0040,0.0593,87.0000,71.0000,86.0000,126.0000,81.3333
ENSRNOG00000000156,Megf6,143.8338,2.0619,0.0021,0.0542,128.0000,215.0000,143.0000,176.0000,162.0000
ENSRNOG00000000161,Chm,134.8865,2.0680,0.0039,0.0512,179.0000,213.0000,183.0000,127.0000,191.6667
ENSRNOG00000000231,Kctd17,173.9711,2.6767,0.0091,0.0671,30.0000,38.0000,29.0000,62.0000,32.3333
ENSRNOG00000000237,C10h17orf75,99.7028,1.7391,0.0008,0.0380,332.0000,344.0000,326.0000,244.0000,334.0000
ENSRNOG00000000248,Srsf2,178.2167,2.8239,0.0093,0.0686,18.0000,25.0000,18.0000,59.0000,20.3333
ENSRNOG00000000257,Smpd3,129.1207,2.1418,0.0002,0.0501,208.0000,181.0000,196.0000,285.0000,195.0000
ENSRNOG00000000258,Prmt7,136.1424,2.1284,0.0009,0.0521,174.0000,191.0000,174.0000,236.0000,179.6667
ENSRNOG00000000274,Phyhipl,88.8627,1.6494,0.0000,0.0331,345.0000,351.0000,344.0000,297.0000,346.6667
ENSRNOG00000000283,Ess2,120.8793,1.9048,0.0028,0.0450,257.0000,302.0000,267.0000,158.0000,275.3333
ENSRNOG00000000299,Foxo3,184.5583,2.9974,0.0416,0.0713,9.0000,14.0000,9.0000,7.0000,10.6667
ENSRNOG00000000312,Fig4,139.4458,2.1243,0.0004,0.0527,159.0000,194.0000,165.0000,274.0000,172.6667
ENSRNOG00000000340,Rtraf,165.5160,2.8427,0.0038,0.0650,49.0000,22.0000,40.0000,131.0000,37.0000
ENSRNOG00000000341,Nid2,65.2219,1.6418,0.0000,0.0223,356.0000,352.0000,357.0000,297.0000,355.0000
ENSRNOG00000000398,Zup1,142.2270,2.2934,0.0013,0.0548,140.0000,123.0000,134.0000,216.0000,132.3333
ENSRNOG00000000407,Dcbld1,114.2549,1.9023,0.0007,0.0442,289.0000,305.0000,280.0000,256.0000,291.3333
ENSRNOG00000000420,Nelfe,174.1053,2.5883,0.0035,0.0672,29.0000,53.0000,28.0000,138.0000,36.6667
ENSRNOG00000000433,Prrt1,117.9618,1.8492,0.0002,0.0449,271.0000,323.0000,269.0000,287.0000,287.6667
ENSRNOG00000000435,Ppt2,127.1104,2.0876,0.0029,0.0486,220.0000,204.0000,219.0000,156.0000,214.3333
ENSRNOG00000000440,Pbx2,133.6842,2.0452,0.0013,0.0512,184.0000,227.0000,184.0000,214.0000,198.3333
